"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"86","END OF FILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","1","1654621911467","07/06/2022 17:11:51","1654621911363","1","07/06/2022 18:11:51","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","BEGIN QUESTIONNAIRE",NA
"88","2","1654621981938","07/06/2022 17:13:01","1654621981869","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_1","1"
"89","3","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_1-quantised","2"
"90","4","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_2","0"
"91","5","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_2-quantised","1"
"92","6","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_3","0"
"93","7","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_3-quantised","1"
"94","8","1654621981997","07/06/2022 17:13:01","1654621981870","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_4","0"
"95","9","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_4-quantised","1"
"96","10","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_5","2"
"97","11","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_5-quantised","3"
"98","12","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_6","0"
"99","13","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_6-quantised","1"
"100","14","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_7","0"
"101","15","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_7-quantised","1"
"102","16","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_8","0"
"103","17","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_8-quantised","1"
"104","18","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_9","3"
"105","19","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_9-quantised","4"
"106","20","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_10","0"
"107","21","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_10-quantised","1"
"108","22","1654621981997","07/06/2022 17:13:01","1654621981871","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_11","3"
"109","23","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_11-quantised","4"
"110","24","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_12","1"
"111","25","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_12-quantised","2"
"112","26","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_13","1"
"113","27","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_13-quantised","2"
"114","28","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_14","0"
"115","29","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_14-quantised","1"
"116","30","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_15","0"
"117","31","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_15-quantised","1"
"118","32","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_16","0"
"119","33","1654621982044","07/06/2022 17:13:02","1654621981872","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_16-quantised","1"
"120","34","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_17","0"
"121","35","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_17-quantised","1"
"122","36","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_18","0"
"123","37","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_18-quantised","1"
"124","38","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_19","0"
"125","39","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_19-quantised","1"
"126","40","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_20","0"
"127","41","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_20-quantised","1"
"128","42","1654621982044","07/06/2022 17:13:02","1654621981873","1","07/06/2022 18:13:01","86605","12","questionnaire-aqvy",NA,"22344151","ucjf5it7","6586190",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","END QUESTIONNAIRE","70510"
"129","END OF FILE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","1","1654600817059","07/06/2022 11:20:17","1654600816960","1","07/06/2022 12:20:16","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","BEGIN QUESTIONNAIRE",NA
"131","2","1654600875913","07/06/2022 11:21:15","1654600875833","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_1","1"
"132","3","1654600875972","07/06/2022 11:21:15","1654600875834","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_1-quantised","2"
"133","4","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_2","0"
"134","5","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_2-quantised","1"
"135","6","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_3","3"
"136","7","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_3-quantised","4"
"137","8","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_4","3"
"138","9","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_4-quantised","4"
"139","10","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_5","3"
"140","11","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_5-quantised","4"
"141","12","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_6","0"
"142","13","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_6-quantised","1"
"143","14","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_7","0"
"144","15","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_7-quantised","1"
"145","16","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_8","0"
"146","17","1654600875972","07/06/2022 11:21:15","1654600875835","1","07/06/2022 12:21:15","86605","12","questionnaire-aqvy",NA,"22332232","x15hufum","6582674",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"SIAS","1","No","SIAS_8-quantised","1"
