"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Randomise_questionnaire_elements?","Question_Key","Response"
"828","8","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"829","9","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"830","10","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"831","11","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"832","12","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Hindi"
"833","13","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","India"
"834","14","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","yes"
"835","15","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","1"
"836","16","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject","Geotechnical Engineering"
"837","17","1655207132619","14/06/2022 11:45:32","1655207132484","1","14/06/2022 12:45:32","90347","5","questionnaire-cppy",NA,"22465496","l51yoirf","6620543",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","49237"
"838","1","1655220112771","14/06/2022 15:21:52","1655220112689","1","14/06/2022 16:21:52","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"839","2","1655220143683","14/06/2022 15:22:23","1655220143636","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"840","3","1655220143747","14/06/2022 15:22:23","1655220143637","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"841","4","1655220143747","14/06/2022 15:22:23","1655220143637","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"842","5","1655220143747","14/06/2022 15:22:23","1655220143637","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","32"
"843","6","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"844","7","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"845","8","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"846","9","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"847","10","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"848","11","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"849","12","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","punjabi"
"850","13","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","India"
"851","14","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"852","15","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"853","16","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"854","17","1655220143747","14/06/2022 15:22:23","1655220143638","1","14/06/2022 16:22:23","90347","5","questionnaire-cppy",NA,"22472311","ll7yp6dw","6622528",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","30949"
"855","1","1655224523813","14/06/2022 16:35:23","1655224523740","1","14/06/2022 17:35:23","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"856","2","1655224550780","14/06/2022 16:35:50","1655224550740","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"857","3","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"858","4","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"859","5","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","28"
"860","6","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"861","7","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"862","8","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Asian/Asian British"
"863","9","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","3"
"864","10","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"865","11","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Chinese"
"866","12","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-quantised","3"
"867","13","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text",NA
"868","14","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","hong kong"
"869","15","1655224550836","14/06/2022 16:35:50","1655224550742","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","yes"
"870","16","1655224550836","14/06/2022 16:35:50","1655224550743","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","1"
"871","17","1655224550836","14/06/2022 16:35:50","1655224550743","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject","museum anthropology"
"872","18","1655224550836","14/06/2022 16:35:50","1655224550743","1","14/06/2022 17:35:50","90347","5","questionnaire-cppy",NA,"22475176","f5iukocs","6623057",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","27003"
"873","1","1655370795342","16/06/2022 09:13:15","1655370795243","1","16/06/2022 10:13:15","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"874","2","1655370825182","16/06/2022 09:13:45","1655370825117","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"875","3","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"876","4","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"877","5","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","31"
"878","6","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","Post-graduate degree"
"879","7","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","5"
"880","8","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","Black/Black British"
"881","9","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","2"
"882","10","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"883","11","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"884","12","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Igala"
"885","13","1655370825495","16/06/2022 09:13:45","1655370825119","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Nigeria"
"886","14","1655370825495","16/06/2022 09:13:45","1655370825120","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"887","15","1655370825495","16/06/2022 09:13:45","1655370825120","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"888","16","1655370825495","16/06/2022 09:13:45","1655370825120","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"889","17","1655370825495","16/06/2022 09:13:45","1655370825120","1","16/06/2022 10:13:45","90347","5","questionnaire-cppy",NA,"22523558","1tta9k0e","6633223",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","29877"
"890","1","1655380368821","16/06/2022 11:52:48","1655380368718","1","16/06/2022 12:52:48","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"891","2","1655380398645","16/06/2022 11:53:18","1655380398582","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Female"
"892","3","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","1"
"893","4","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"894","5","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","25"
"895","6","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education","College or university"
"896","7","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Education-quantised","4"
"897","8","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity","White"
"898","9","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-quantised","1"
"899","10","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Ethnicity-text",NA
"900","11","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue","Other (please specify)"
"901","12","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","mother_tongue-text","Italian"
"902","13","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","response-1","Italy"
"903","14","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research","no"
"904","15","1655380398707","16/06/2022 11:53:18","1655380398584","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research-quantised","2"
"905","16","1655380398707","16/06/2022 11:53:18","1655380398585","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","research_subject",NA
"906","17","1655380398707","16/06/2022 11:53:18","1655380398585","1","16/06/2022 12:53:18","90347","5","questionnaire-cppy",NA,"22527971","10gyt4yw","6634242",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","END QUESTIONNAIRE","29867"
"907","1","1656081432054","24/06/2022 14:37:12","1656081431935","1","24/06/2022 15:37:11","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","BEGIN QUESTIONNAIRE",NA
"908","2","1656081458263","24/06/2022 14:37:38","1656081458203","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex","Male"
"909","3","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-quantised","2"
"910","4","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","Sex-text",NA
"911","5","1656081458327","24/06/2022 14:37:38","1656081458205","1","24/06/2022 15:37:38","90347","5","questionnaire-cppy",NA,"22763647","rl6qzzwk","6679632",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Demographics","5","No","age","41"
