Event Index,UTC Timestamp,UTC Date,Local Timestamp,Local Timezone,Local Date,Experiment ID,Experiment Version,Tree Node Key,Repeat Key,Schedule ID,Participant Public ID,Participant Private ID,Participant Starting Group,Participant Status,Participant Completion Code,Participant External Session ID,Participant Device Type,Participant Device,Participant OS,Participant Browser,Participant Monitor Size,Participant Viewport Size,Checkpoint,Task Name,Task Version,Spreadsheet,Spreadsheet Name,Spreadsheet Row,Trial Number,Screen Number,Screen Name,Zone Name,Zone Type,Reaction Time,Reaction Onset,Response Type,Response,Attempt,Correct,Incorrect,Dishonest,X Coordinate,Y Coordinate,Timed Out,randomise_blocks,randomise_trials,display,ANSWER,Hint,wideo1,wideo2,Picture,Hint_picture1,Hint_picture2,Doors_picture,answear
21,1652866682404,18/05/2022 09:38:02,1652866682360,1,18/05/2022 10:38:02,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,4,ChooseDoor,RightButton,response_button_text,1719,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
22,1652866684145,18/05/2022 09:38:04,1652866684088,1,18/05/2022 10:38:04,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,6,Right,Zone2,response_button_text,1722,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
23,1652866684584,18/05/2022 09:38:04,1652866684526,1,18/05/2022 10:38:04,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,6,4,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",4_left_low.mp4,4_right_low.mp4,4 M:A.png,4A.png,4M.png,4 M:A.png,Right
24,1652866691240,18/05/2022 09:38:11,1652866691203,1,18/05/2022 10:38:11,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,1,Help,BethButton,response_button_text,6654,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
25,1652866693370,18/05/2022 09:38:13,1652866693327,1,18/05/2022 10:38:13,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,3,Anna,Zone2,response_button_text,2117.0000000000146,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
26,1652866695096,18/05/2022 09:38:15,1652866695057,1,18/05/2022 10:38:15,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,4,ChooseDoor,LeftButton,response_button_text,1723.9999999999854,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
27,1652866700080,18/05/2022 09:38:20,1652866700010,1,18/05/2022 10:38:20,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,5,Left,Continue,response_button_text,4944,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
28,1652866700519,18/05/2022 09:38:20,1652866700459,1,18/05/2022 10:38:20,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,7,5,7,test,fixation,fixation,453,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",5_left_low.mp4,5_right_low.mp4,5 M:A.png,5A.png,5M.png,5 M:A.png,Right
29,1652866705249,18/05/2022 09:38:25,1652866705199,1,18/05/2022 10:38:25,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,1,Help,AnnaButton,response_button_text,4720,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
30,1652866706902,18/05/2022 09:38:26,1652866706866,1,18/05/2022 10:38:26,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,2,Claire,AdvanceAnna,response_button_text,1659,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
31,1652866708238,18/05/2022 09:38:28,1652866708202,1,18/05/2022 10:38:28,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,4,ChooseDoor,LeftButton,response_button_text,1330,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
32,1652866710974,18/05/2022 09:38:30,1652866710918,1,18/05/2022 10:38:30,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,5,Left,Continue,response_button_text,2709,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
33,1652866711414,18/05/2022 09:38:31,1652866711370,1,18/05/2022 10:38:31,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,8,6,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left this time.""",6_left_low.mp4,6_right_low.mp4,6 M:A.png,6A.png,6M.png,6 M:A.png,Right
34,1652866713910,18/05/2022 09:38:33,1652866713863,1,18/05/2022 10:38:33,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,1,Help,BethButton,response_button_text,2470,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
35,1652866715917,18/05/2022 09:38:35,1652866715871,1,18/05/2022 10:38:35,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,3,Anna,Zone2,response_button_text,2003,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
36,1652866717021,18/05/2022 09:38:37,1652866716956,1,18/05/2022 10:38:36,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,4,ChooseDoor,RightButton,response_button_text,1078,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
37,1652866721043,18/05/2022 09:38:41,1652866720996,1,18/05/2022 10:38:40,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,6,Right,Zone2,response_button_text,4033.000000000029,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
38,1652866721483,18/05/2022 09:38:41,1652866721437,1,18/05/2022 10:38:41,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,9,7,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",7_left_low.mp4,7_right_low.mp4,7 M:A.png,7A.png,7M.png,7 M:A.png,Right
39,1652866726352,18/05/2022 09:38:46,1652866726301,1,18/05/2022 10:38:46,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,1,Help,BethButton,response_button_text,4841.999999999971,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
40,1652866728946,18/05/2022 09:38:48,1652866728897,1,18/05/2022 10:38:48,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,3,Anna,Zone2,response_button_text,2588,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
41,1652866730352,18/05/2022 09:38:50,1652866730316,1,18/05/2022 10:38:50,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,4,ChooseDoor,RightButton,response_button_text,1412,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
42,1652866736245,18/05/2022 09:38:56,1652866736201,1,18/05/2022 10:38:56,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,6,Right,Zone2,response_button_text,5880,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
43,1652866736689,18/05/2022 09:38:56,1652866736638,1,18/05/2022 10:38:56,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,10,8,7,test,fixation,fixation,453,,,,,0,1,0,,,,,,Maze,Claire,"""It’s right this time, I think.""",8_left_low.mp4,8_right_low.mp4,8 M:A.png,8A.png,8M.png,8 M:A.png,Right
44,1652866740075,18/05/2022 09:39:00,1652866740032,1,18/05/2022 10:39:00,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,1,Help,BethButton,response_button_text,3373.000000000029,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
45,1652866741712,18/05/2022 09:39:01,1652866741662,1,18/05/2022 10:39:01,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,3,Anna,Zone2,response_button_text,1621,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
46,1652866742929,18/05/2022 09:39:02,1652866742883,1,18/05/2022 10:39:02,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,4,ChooseDoor,LeftButton,response_button_text,1214.000000000029,,,Left,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
47,1652866748815,18/05/2022 09:39:08,1652866748762,1,18/05/2022 10:39:08,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,5,Left,Continue,response_button_text,5872.999999999971,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
48,1652866749245,18/05/2022 09:39:09,1652866749200,1,18/05/2022 10:39:09,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,11,9,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",9_left_low.mp4,9_right_low.mp4,9 M:A.png,9A.png,9M.png,9 M:A.png,Right
49,1652866750966,18/05/2022 09:39:10,1652866750924,1,18/05/2022 10:39:10,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,1,Help,BethButton,response_button_text,1701,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
50,1652866754495,18/05/2022 09:39:14,1652866754452,1,18/05/2022 10:39:14,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,3,Anna,Zone2,response_button_text,3523,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
51,1652866756136,18/05/2022 09:39:16,1652866756090,1,18/05/2022 10:39:16,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,4,ChooseDoor,LeftButton,response_button_text,1632,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
52,1652866761664,18/05/2022 09:39:21,1652866761606,1,18/05/2022 10:39:21,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,5,Left,Continue,response_button_text,5511,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
53,1652866762090,18/05/2022 09:39:22,1652866762045,1,18/05/2022 10:39:22,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,12,10,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",10_left_low.mp4,10_right_low.mp4,10 M:A.png,10A.png,10M.png,10 M:A.png,Right
54,1652866764565,18/05/2022 09:39:24,1652866764515,1,18/05/2022 10:39:24,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,1,Help,AnnaButton,response_button_text,2451,,,Claire,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
55,1652866766435,18/05/2022 09:39:26,1652866766385,1,18/05/2022 10:39:26,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,2,Claire,AdvanceAnna,response_button_text,1863,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
56,1652866768964,18/05/2022 09:39:28,1652866768906,1,18/05/2022 10:39:28,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,4,ChooseDoor,RightButton,response_button_text,2515,,,Right,1,1,0,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
57,1652866771950,18/05/2022 09:39:31,1652866771905,1,18/05/2022 10:39:31,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,6,Right,Zone2,response_button_text,2990.999999999971,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
58,1652866772406,18/05/2022 09:39:32,1652866772352,1,18/05/2022 10:39:32,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,13,11,7,test,fixation,fixation,454,,,,,0,1,0,,,,,,Maze,Claire,"""It’s left this time, I think.""",11_left_low.mp4,11_right_low.mp4,11 M:A.png,11A.png,11M.png,11 M:A.png,Right
59,1652866774407,18/05/2022 09:39:34,1652866774362,1,18/05/2022 10:39:34,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,1,Help,BethButton,response_button_text,1996,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
60,1652866776141,18/05/2022 09:39:36,1652866776104,1,18/05/2022 10:39:36,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,3,Anna,Zone2,response_button_text,1735,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
61,1652866778829,18/05/2022 09:39:38,1652866778792,1,18/05/2022 10:39:38,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,4,ChooseDoor,RightButton,response_button_text,2682,,,Right,1,1,0,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
62,1652866785841,18/05/2022 09:39:45,1652866785785,1,18/05/2022 10:39:45,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,6,Right,Zone2,response_button_text,6987,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
63,1652866786282,18/05/2022 09:39:46,1652866786235,1,18/05/2022 10:39:46,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,14,12,7,test,fixation,fixation,456,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose right.""",12_left_low.mp4,12_right_low.mp4,12 M:A.png,12A.png,12M.png,12 M:A.png,Right
64,1652866788313,18/05/2022 09:39:48,1652866788273,1,18/05/2022 10:39:48,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,15,1,1,Screen 1,Zone1,response_button_text,2030,,,Finish,1,0,1,0,,,,,,The end,,,,,,,,,
65,1652866788367,18/05/2022 09:39:48,1652866788276,1,18/05/2022 10:39:48,86605,11,task-v1ub,,21961634,h5s6ck19,6483952,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,,,END TASK,,,,,224107,,,,,0,1,0,,,,,,,,,,,,,,,
1,1652872057373,18/05/2022 11:07:37,1652872057240,1,18/05/2022 12:07:37,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,,,BEGIN TASK,,,,,,,,,,0,1,0,,,,,,,,,,,,,,,
2,1652872078383,18/05/2022 11:07:58,1652872078302,1,18/05/2022 12:07:58,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,1,1,1,Screen 1,advancementZone,continue_button,20962,,,,,0,1,0,,,,,,Instructions,,,,,,,,,
3,1652872100399,18/05/2022 11:08:20,1652872100322,1,18/05/2022 12:08:20,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,2,1,1,Screen 1,Zone2,continue_button,22011.000000000007,,,,,0,1,0,,,,,,Start,,,,,,,,,
4,1652872111695,18/05/2022 11:08:31,1652872111609,1,18/05/2022 12:08:31,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,1,Help,BethButton,response_button_text,11266,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
5,1652872113638,18/05/2022 11:08:33,1652872113548,1,18/05/2022 12:08:33,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,3,Anna,Zone2,response_button_text,1934,,,Continue,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
6,1652872122098,18/05/2022 11:08:42,1652872122014,1,18/05/2022 12:08:42,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,4,ChooseDoor,LeftButton,response_button_text,8458.000000000007,,,Left,1,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
7,1652872141040,18/05/2022 11:09:01,1652872140959,1,18/05/2022 12:09:00,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,5,Left,Continue,response_button_text,18939.999999999993,,,Continue,1,1,0,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
8,1652872141493,18/05/2022 11:09:01,1652872141414,1,18/05/2022 12:09:01,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,3,1,7,test,fixation,fixation,463,,,,,0,1,0,,,,,,Maze,Claire,"""I'd choose left.""",1_left_low.mp4,1_right_low.mp4,1 M:A.png,1A.png,1M.png,1 M:A.png,Right
9,1652872147019,18/05/2022 11:09:07,1652872146931,1,18/05/2022 12:09:06,86605,11,task-v1ub,,21963812,5o36rzfx,6484613,,complete,,,computer,Desktop or Laptop,Mac OS 10.15.7,Safari 15.4,1680x1050,1680x998,,Maze game_Amie&Maria,3,debug,debug,4,2,1,Help,BethButton,response_button_text,5498,,,Anna,1,0,1,0,,,,,,Maze,Claire,"""I'd choose right this time.""",2_left_low.mp4,2_right_low.mp4,2 M:A.png,2A.png,2M.png,2 M:A.png,Right
