"","Event_Index","UTC_Timestamp","UTC_Date","Local_Timestamp","Local_Timezone","Local_Date","Experiment_ID","Experiment_Version","Tree_Node_Key","Repeat_Key","Schedule_ID","Participant_Public_ID","Participant_Private_ID","Participant_Starting_Group","Participant_Status","Participant_Completion_Code","Participant_External_Session_ID","Participant_Device_Type","Participant_Device","Participant_OS","Participant_Browser","Participant_Monitor_Size","Participant_Viewport_Size","Checkpoint","Task_Name","Task_Version","Spreadsheet","Spreadsheet_Name","Spreadsheet_Row","Trial_Number","Screen_Number","Screen_Name","Zone_Name","Zone_Type","Reaction_Time","Reaction_Onset","Response_Type","Response","Attempt","Correct","Incorrect","Dishonest","X_Coordinate","Y_Coordinate","Timed_Out","randomise_blocks","randomise_trials","display","ANSWER","picture1","picture2","picture3","picture4","picture5","picture6","picture7","Hint","wideo1","wideo2","Picture","Hint_picture1","Hint_picture2","Doors_picture","answear","id"
"2331","18","1656413808094","28/06/2022 10:56:48","1656413807986","1","28/06/2022 11:56:47","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","5","3","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","3_left_low.mp4","3_right_low.mp4","3 L:A.png","3A.png","3L.png","3 L:A.png","Right","trpxfsfj"
"2332","19","1656413809835","28/06/2022 10:56:49","1656413809793","1","28/06/2022 11:56:49","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","1","Help","AnnaButton","response_button_text","1785",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","trpxfsfj"
"2333","20","1656413811232","28/06/2022 10:56:51","1656413811191","1","28/06/2022 11:56:51","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","2","Claire","AdvanceAnna","response_button_text","1389.00000000001",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","trpxfsfj"
"2334","21","1656413812420","28/06/2022 10:56:52","1656413812372","1","28/06/2022 11:56:52","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","4","ChooseDoor","LeftButton","response_button_text","1174",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","trpxfsfj"
"2335","22","1656413828556","28/06/2022 10:57:08","1656413828510","1","28/06/2022 11:57:08","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","5","Left","Continue","response_button_text","16131",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","trpxfsfj"
"2336","23","1656413829008","28/06/2022 10:57:09","1656413828960","1","28/06/2022 11:57:08","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","6","4","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left.""","4_left_low.mp4","4_right_low.mp4","4 L:A.png","4A.png","4L.png","4 L:A.png","Right","trpxfsfj"
"2337","24","1656413831445","28/06/2022 10:57:11","1656413831407","1","28/06/2022 11:57:11","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","1","Help","BethButton","response_button_text","2427",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","trpxfsfj"
"2338","25","1656413833177","28/06/2022 10:57:13","1656413833131","1","28/06/2022 11:57:13","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","3","Anna","Zone2","response_button_text","1715.00000000003",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","trpxfsfj"
"2339","26","1656413834390","28/06/2022 10:57:14","1656413834340","1","28/06/2022 11:57:14","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","4","ChooseDoor","RightButton","response_button_text","1202",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","trpxfsfj"
"2340","27","1656413854291","28/06/2022 10:57:34","1656413854236","1","28/06/2022 11:57:34","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","6","Right","Zone2","response_button_text","19891",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","trpxfsfj"
"2341","28","1656413854725","28/06/2022 10:57:34","1656413854684","1","28/06/2022 11:57:34","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","7","5","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","5_left_low.mp4","5_right_low.mp4","5 L:A.png","5A.png","5L.png","5 L:A.png","Right","trpxfsfj"
"2342","29","1656413856401","28/06/2022 10:57:36","1656413856360","1","28/06/2022 11:57:36","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","1","Help","AnnaButton","response_button_text","1655",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","trpxfsfj"
"2343","30","1656413857734","28/06/2022 10:57:37","1656413857684","1","28/06/2022 11:57:37","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","2","Claire","AdvanceAnna","response_button_text","1316",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","trpxfsfj"
"2344","31","1656413859007","28/06/2022 10:57:39","1656413858963","1","28/06/2022 11:57:38","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","4","ChooseDoor","LeftButton","response_button_text","1271",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","trpxfsfj"
"2345","32","1656413879614","28/06/2022 10:57:59","1656413879569","1","28/06/2022 11:57:59","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","5","Left","Continue","response_button_text","20600",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","trpxfsfj"
"2346","33","1656413880050","28/06/2022 10:58:00","1656413880007","1","28/06/2022 11:58:00","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","8","6","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose left this time.""","6_left_low.mp4","6_right_low.mp4","6 L:A.png","6A.png","6L.png","6 L:A.png","Right","trpxfsfj"
"2347","34","1656413881981","28/06/2022 10:58:01","1656413881930","1","28/06/2022 11:58:01","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","9","7","1","Help","BethButton","response_button_text","1905",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","7_left_low.mp4","7_right_low.mp4","7 L:A.png","7A.png","7L.png","7 L:A.png","Right","trpxfsfj"
"2348","35","1656413883233","28/06/2022 10:58:03","1656413883185","1","28/06/2022 11:58:03","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","9","7","3","Anna","Zone2","response_button_text","1248.00000000003",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","7_left_low.mp4","7_right_low.mp4","7 L:A.png","7A.png","7L.png","7 L:A.png","Right","trpxfsfj"
"2349","36","1656413884693","28/06/2022 10:58:04","1656413884645","1","28/06/2022 11:58:04","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","9","7","4","ChooseDoor","RightButton","response_button_text","1455",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","7_left_low.mp4","7_right_low.mp4","7 L:A.png","7A.png","7L.png","7 L:A.png","Right","trpxfsfj"
"2350","37","1656413901200","28/06/2022 10:58:21","1656413901153","1","28/06/2022 11:58:21","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","9","7","6","Right","Zone2","response_button_text","16504",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","7_left_low.mp4","7_right_low.mp4","7 L:A.png","7A.png","7L.png","7 L:A.png","Right","trpxfsfj"
"2351","38","1656413901642","28/06/2022 10:58:21","1656413901591","1","28/06/2022 11:58:21","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","9","7","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","7_left_low.mp4","7_right_low.mp4","7 L:A.png","7A.png","7L.png","7 L:A.png","Right","trpxfsfj"
"2352","39","1656413903214","28/06/2022 10:58:23","1656413903162","1","28/06/2022 11:58:23","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","10","8","1","Help","AnnaButton","response_button_text","1549",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 L:A.png","8A.png","8L.png","8 L:A.png","Right","trpxfsfj"
"2353","40","1656413904925","28/06/2022 10:58:24","1656413904868","1","28/06/2022 11:58:24","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","10","8","2","Claire","AdvanceAnna","response_button_text","1698",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 L:A.png","8A.png","8L.png","8 L:A.png","Right","trpxfsfj"
"2354","41","1656413906210","28/06/2022 10:58:26","1656413906164","1","28/06/2022 11:58:26","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","10","8","4","ChooseDoor","RightButton","response_button_text","1290",NA,NA,"Right","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 L:A.png","8A.png","8L.png","8 L:A.png","Right","trpxfsfj"
"2355","42","1656413925519","28/06/2022 10:58:45","1656413925464","1","28/06/2022 11:58:45","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","10","8","6","Right","Zone2","response_button_text","19293",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 L:A.png","8A.png","8L.png","8 L:A.png","Right","trpxfsfj"
"2356","43","1656413925959","28/06/2022 10:58:45","1656413925900","1","28/06/2022 11:58:45","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","10","8","7","test","fixation","fixation","451",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s right this time, I think.""","8_left_low.mp4","8_right_low.mp4","8 L:A.png","8A.png","8L.png","8 L:A.png","Right","trpxfsfj"
"2357","44","1656413927184","28/06/2022 10:58:47","1656413927132","1","28/06/2022 11:58:47","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","11","9","1","Help","BethButton","response_button_text","1212",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 L:A.png","9A.png","9L.png","9 L:A.png","Right","trpxfsfj"
"2358","45","1656413928496","28/06/2022 10:58:48","1656413928433","1","28/06/2022 11:58:48","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","11","9","3","Anna","Zone2","response_button_text","1294",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 L:A.png","9A.png","9L.png","9 L:A.png","Right","trpxfsfj"
"2359","46","1656413929719","28/06/2022 10:58:49","1656413929672","1","28/06/2022 11:58:49","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","11","9","4","ChooseDoor","LeftButton","response_button_text","1229.99999999997",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 L:A.png","9A.png","9L.png","9 L:A.png","Right","trpxfsfj"
"2360","47","1656413956564","28/06/2022 10:59:16","1656413956512","1","28/06/2022 11:59:16","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","11","9","5","Left","Continue","response_button_text","26833",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 L:A.png","9A.png","9L.png","9 L:A.png","Right","trpxfsfj"
"2361","48","1656413957010","28/06/2022 10:59:17","1656413956951","1","28/06/2022 11:59:16","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","11","9","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","9_left_low.mp4","9_right_low.mp4","9 L:A.png","9A.png","9L.png","9 L:A.png","Right","trpxfsfj"
"2362","49","1656413959929","28/06/2022 10:59:19","1656413959871","1","28/06/2022 11:59:19","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","12","10","1","Help","AnnaButton","response_button_text","2897",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 L:A.png","10A.png","10L.png","10 L:A.png","Right","trpxfsfj"
"2363","50","1656413961627","28/06/2022 10:59:21","1656413961571","1","28/06/2022 11:59:21","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","12","10","2","Claire","AdvanceAnna","response_button_text","1690",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 L:A.png","10A.png","10L.png","10 L:A.png","Right","trpxfsfj"
"2364","51","1656413962921","28/06/2022 10:59:22","1656413962882","1","28/06/2022 11:59:22","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","12","10","4","ChooseDoor","LeftButton","response_button_text","1304",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 L:A.png","10A.png","10L.png","10 L:A.png","Right","trpxfsfj"
"2365","52","1656413983942","28/06/2022 10:59:43","1656413983893","1","28/06/2022 11:59:43","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","12","10","5","Left","Continue","response_button_text","21006",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 L:A.png","10A.png","10L.png","10 L:A.png","Right","trpxfsfj"
"2366","53","1656413984388","28/06/2022 10:59:44","1656413984334","1","28/06/2022 11:59:44","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","12","10","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right this time.""","10_left_low.mp4","10_right_low.mp4","10 L:A.png","10A.png","10L.png","10 L:A.png","Right","trpxfsfj"
"2367","54","1656413985308","28/06/2022 10:59:45","1656413985268","1","28/06/2022 11:59:45","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","13","11","1","Help","BethButton","response_button_text","911",NA,NA,"Beth","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 L:A.png","11A.png","11L.png","11 L:A.png","Right","trpxfsfj"
"2368","55","1656413986568","28/06/2022 10:59:46","1656413986524","1","28/06/2022 11:59:46","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","13","11","3","Anna","Zone2","response_button_text","1250",NA,NA,"Continue","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 L:A.png","11A.png","11L.png","11 L:A.png","Right","trpxfsfj"
"2369","56","1656413987835","28/06/2022 10:59:47","1656413987793","1","28/06/2022 11:59:47","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","13","11","4","ChooseDoor","LeftButton","response_button_text","1262",NA,NA,"Left","1","0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 L:A.png","11A.png","11L.png","11 L:A.png","Right","trpxfsfj"
"2370","57","1656414011677","28/06/2022 11:00:11","1656414011643","1","28/06/2022 12:00:11","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","13","11","5","Left","Continue","response_button_text","23844.0000000001",NA,NA,"Continue","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 L:A.png","11A.png","11L.png","11 L:A.png","Right","trpxfsfj"
"2371","58","1656414012132","28/06/2022 11:00:12","1656414012091","1","28/06/2022 12:00:12","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","13","11","7","test","fixation","fixation","450",NA,NA,NA,NA,"0","1","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""It’s left this time, I think.""","11_left_low.mp4","11_right_low.mp4","11 L:A.png","11A.png","11L.png","11 L:A.png","Right","trpxfsfj"
"2372","59","1656414013006","28/06/2022 11:00:13","1656414012965","1","28/06/2022 12:00:12","90346","5","task-zvls",NA,"22830417","trpxfsfj","6695065",NA,"complete",NA,NA,"computer","Desktop or Laptop","Mac OS 10.15.7","Safari 15.4","1680x1050","1680x998",NA,"Maze game_Lucile&Amie","5","debug","debug","14","12","1","Help","AnnaButton","response_button_text","862",NA,NA,"Claire","1","1","0","0",NA,NA,NA,NA,NA,"Maze","Claire",NA,NA,NA,NA,NA,NA,NA,"""I'd choose right.""","12_left_low.mp4","12_right_low.mp4","12 L:A.png","12A.png","12L.png","12 L:A.png","Right","trpxfsfj"
